fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,w_rec,w_med,ts_20,ts_10,ts_50
1925-13,3195,44.7(27/nov),100.0,,6.0,27.0,7.3,962.9(16/ene),,941.2,7.5,35.3(16/ago),22.0,26.0,,95.0,11.0,170.0,58.0,96.0,-3.5(23/mar),,1.0,,,414.5,112.0,16.0,52.0,3.9,8.0,12.6,17.6,,914.9(14/feb),72.0,10.0,18/20.6(14/jul),0.0,,6.0,,,
1926-1,3195,4.9(31),11.0,81.0,0.0,9.0,5.3,956.8(01),1023.4,944.2,2.2,13.7(02),7.2,0.0,,4.0,0.0,16.0,55.0,4.0,-5.4(15),77.0,0.0,,,10.3,6.0,0.0,5.0,4.4,0.0,5.9,9.5,,918.6(13),2.0,0.0,25/9.4(21),0.0,198.0,5.0,,,
1926-2,3195,8.1(02),18.0,78.0,0.0,1.0,5.3,955.5(28),1019.6,941.7,5.1,20.5(22),8.6,0.0,,4.0,0.0,6.0,49.0,10.0,1.0(19),97.0,0.0,,378.0,27.8,10.0,0.0,0.0,9.3,0.0,9.7,14.4,,916.9(02),8.0,,,,,5.0,,,
1926-3,3195,8.0(29),10.0,67.0,0.0,0.0,6.7,957.3(12),1018.9,941.4,4.8,22.0(15),7.8,0.0,,13.0,0.0,8.0,57.0,11.0,2.4(07),84.0,0.0,,632.0,43.8,13.0,0.0,0.0,9.7,0.0,10.4,16.1,,923.8(29),8.0,,,,,4.0,,,
1926-4,3195,19.6(12),12.0,64.0,2.0,0.0,7.1,949.5(04),1016.1,939.1,6.7,22.6(05),11.2,0.0,,0.0,1.0,18.0,53.0,10.0,1.4(24),93.0,0.0,,621.0,50.9,11.0,0.0,0.0,11.8,0.0,12.1,17.3,,924.6(30),8.0,0.0,34/10.0(15),0.0,315.0,5.0,,,
1926-5,3195,16.2(02),12.0,60.0,2.0,2.0,8.8,947.8(28),1014.3,938.1,8.1,30.8(30),15.8,2.0,,2.0,1.0,17.0,61.0,7.0,2.3(16),99.0,0.0,,725.0,35.0,9.0,0.0,0.0,10.8,0.0,13.9,19.6,,925.3(01),5.0,0.0,02/7.5(14),0.0,245.0,4.0,,,
1926-6,3195,6.4(24),4.0,44.0,0.0,0.0,11.2,948.1(07),1015.1,940.2,12.9,31.3(22),18.7,3.0,,5.0,0.0,21.0,75.0,4.0,7.0(03),105.0,0.0,,1196.0,11.8,7.0,0.0,0.0,19.2,0.0,19.2,25.5,,933.0(05),3.0,0.0,07/8.6(24),0.0,283.0,4.0,,,
1926-7,3195,0.2(02),4.0,37.0,0.0,0.0,12.0,949.7(29),1015.2,941.4,16.7,35.2(24),23.8,14.0,,20.0,0.0,6.0,82.0,1.0,11.6(28),111.0,0.0,,1682.0,0.2,3.0,0.0,0.0,24.4,0.0,23.3,29.9,,935.1(06),0.0,0.0,05/7.8(27),0.0,273.0,3.0,,,
1926-8,3195,17.4(30),1.0,40.0,0.0,0.0,10.4,948.6(22),1015.9,942.3,18.6,36.4(22),23.6,24.0,,17.0,1.0,13.0,75.0,3.0,15.0(31),128.0,0.0,,1695.0,23.2,3.0,3.0,0.0,23.7,0.0,25.1,31.5,,937.3(30),2.0,1.0,14/21.1(29),0.0,225.0,2.0,,,
1926-9,3195,0.3(25),4.0,46.0,0.0,0.0,9.2,951.0(06),1018.8,944.2,16.0,33.4(23),19.4,10.0,,13.0,0.0,13.0,74.0,2.0,7.6(30),123.0,0.0,,1393.0,0.5,4.0,0.0,0.0,23.0,0.0,22.1,28.1,,935.1(26),0.0,0.0,11/13.6(10),0.0,201.0,1.0,,,
1926-10,3195,18.1(27),10.0,67.0,0.0,3.0,6.3,947.4(12),1014.1,938.0,10.3,25.4(18),14.0,0.0,,11.0,4.0,10.0,55.0,12.0,2.5(25),116.0,0.0,,672.0,86.1,15.0,4.0,0.0,11.4,0.0,15.1,19.9,,918.5(30),11.0,0.0,02/11.9(02),0.0,275.0,4.0,,,
1926-11,3195,21.5(07),15.0,,1.0,7.0,3.7,948.2(15),1015.1,936.6,4.3,18.0(15),11.0,0.0,,1.0,4.0,11.0,37.0,18.0,-1.3(23),,0.0,,211.0,98.6,20.0,0.0,2.0,5.8,1.0,8.1,11.8,,915.0(18),12.0,4.0,25/21.1(20),0.0,272.0,5.0,,,
1926-12,3195,7.0(15),7.0,,0.0,5.0,5.6,955.3(11),,944.3,0.4,15.7(06),9.9,0.0,,11.0,0.0,10.0,59.0,3.0,-6.6(25),,0.0,,311.0,12.3,4.0,0.0,14.0,0.6,2.0,4.5,8.5,,923.1(01),2.0,,,,,7.0,,,
1926-13,3195,21.5(07/nov),108.0,,5.0,27.0,7.6,957.3(12/mar),,941.0,8.8,36.4(22/ago),23.8,53.0,,101.0,11.0,149.0,61.0,85.0,-6.6(25/dic),,0.0,,,400.5,105.0,7.0,21.0,0.6,3.0,14.1,19.3,,915.0(18/nov),61.0,,,,,4.0,,,
1927-1,3195,3.7(14),,,2.0,4.0,5.2,958.6(10),1023.8,944.2,1.5,14.9(09),7.8,0.0,,,0.0,,54.0,9.0,-5.6(20),,0.0,,,14.2,10.0,0.0,8.0,3.6,1.0,5.2,8.8,,920.2(18),5.0,,,,,4.0,,,
1927-2,3195,6.3(23),10.0,,0.0,0.0,5.5,958.5(15),,943.0,1.1,13.2(06),8.3,0.0,,9.0,0.0,6.0,52.0,10.0,-2.7(09),67.0,0.0,,,18.5,11.0,0.0,13.0,5.1,0.0,5.6,10.0,,925.1(22),5.0,6.0,02/18.9(07),0.0,242.0,7.0,,,
1927-3,3195,20.5(16),13.0,,1.0,0.0,6.4,955.3(18),,941.7,4.7,19.5(31),10.0,0.0,,4.0,1.0,14.0,53.0,7.0,-2.6(14),,0.0,,195.0,42.5,12.0,0.0,1.0,7.8,0.0,9.1,13.3,,929.4(12),6.0,0.0,25/14.4(24),0.0,254.0,10.0,,,
1927-4,3195,3.4(09),4.0,,2.0,0.0,10.7,950.2(20),1017.5,941.1,7.9,25.8(28),12.1,0.0,,14.0,0.0,12.0,80.0,1.0,1.8(11),,0.0,,1085.0,3.4,1.0,0.0,0.0,9.3,0.0,13.9,19.9,,930.3(09),1.0,1.0,05/16.9(12),0.0,217.0,6.0,,,
1927-5,3195,15.2(17),14.0,60.0,0.0,0.0,8.7,946.1(24),1014.1,938.5,11.8,26.4(23),16.2,0.0,,2.0,1.0,14.0,60.0,12.0,8.1(11),119.0,0.0,,793.0,46.6,20.0,5.0,0.0,14.4,0.0,16.8,21.7,,929.1(31),9.0,0.0,27/11.1(04),0.0,138.0,6.0,,,
1927-6,3195,8.6(15),6.0,,1.0,0.0,10.2,948.9(22),1014.5,940.0,14.7,33.3(22),19.4,7.0,,9.0,0.0,15.0,68.0,7.0,9.5(05),,0.0,,1170.0,24.9,10.0,4.0,0.0,15.8,0.0,20.2,25.7,,931.9(01),4.0,1.0,02/16.1(22),0.0,125.0,7.0,,,
1927-7,3195,11.9(11),2.0,47.0,0.0,0.0,12.0,946.6(19),1014.6,940.3,15.0,33.6(31),21.0,8.0,,18.0,1.0,11.0,81.0,4.0,9.8(08),122.0,0.0,,1280.0,21.6,6.0,3.0,0.0,19.2,0.0,21.2,27.4,,933.0(08),2.0,0.0,23/11.9(01),0.0,,7.0,,,
1927-8,3195,5.4(05),3.0,44.0,0.0,0.0,11.0,948.7(26),1015.8,941.5,15.3,34.2(04),20.8,10.0,,15.0,0.0,13.0,80.0,3.0,10.6(19),119.0,0.0,,1378.0,6.7,5.0,0.0,0.0,22.1,0.0,21.7,28.2,,933.1(07),2.0,1.0,02/15.6(29),0.0,260.0,7.0,,,
1927-9,3195,4.9(24),6.0,,0.0,0.0,8.4,949.3(28),1015.4,940.6,12.6,31.2(01),18.4,2.0,,9.0,0.0,15.0,67.0,3.0,4.0(29),,0.0,,988.0,5.9,4.0,0.0,0.0,17.0,0.0,18.4,24.2,,925.3(24),1.0,0.0,23/14.4(24),0.0,276.0,7.0,,,
1927-10,3195,16.5(14),7.0,,0.0,2.0,7.3,950.5(31),,941.3,10.2,27.7(04),15.1,0.0,,14.0,2.0,10.0,65.0,6.0,5.6(24),116.0,0.0,,633.0,51.2,7.0,0.0,0.0,15.9,0.0,15.3,20.4,,926.1(15),5.0,0.0,34/15.0(16),0.0,210.0,4.0,,,
1927-11,3195,21.8(08),10.0,,0.0,2.0,5.3,955.0(02),,939.3,3.9,18.7(04),12.6,0.0,,9.0,4.0,11.0,52.0,8.0,-3.0(15),86.0,0.0,,294.0,79.4,13.0,0.0,4.0,6.2,1.0,7.7,11.4,,906.7(20),7.0,0.0,23/14.2(20),0.0,288.0,5.0,,,
1927-12,3195,30.1(04),13.0,,0.0,2.0,2.8,950.7(31),,934.3,3.2,15.4(22),9.5,0.0,,1.0,3.0,14.0,30.0,19.0,-1.5(03),,1.0,,157.0,127.9,19.0,0.0,10.0,3.0,4.0,6.1,8.9,,922.6(25),16.0,0.0,18/15.0(11),0.0,243.0,5.0,,,
1927-13,3195,30.1(04/dic),,,6.0,10.0,7.8,958.6(10/ene),,940.5,8.5,34.2(04/ago),21.0,27.0,,,12.0,,62.0,89.0,-5.6(20/ene),,1.0,,,442.8,118.0,12.0,36.0,3.0,6.0,13.4,18.3,,906.7(20/nov),63.0,,,,,6.0,,,
1928-1,3195,7.6(29),7.0,,0.0,8.0,5.3,956.9(25),,946.8,0.2,12.0(07),3.6,0.0,,11.0,0.0,13.0,54.0,8.0,-3.0(30),69.0,0.0,,211.0,13.9,8.0,0.0,15.0,1.6,2.0,4.2,8.0,,929.5(29),4.0,,,,197.0,4.0,,,
1928-2,3195,14.6(28),7.0,,0.0,0.0,6.9,961.4(08),,947.8,3.0,21.1(17),7.6,0.0,,13.0,1.0,9.0,65.0,8.0,-3.2(08),74.0,0.0,,480.0,33.5,9.0,0.0,7.0,8.7,0.0,8.3,13.6,,928.7(29),6.0,1.0,11/16.4(26),0.0,276.0,5.0,,,
1928-3,3195,,,,,,,947.0(16),,935.8,4.8,19.3(30),8.4,0.0,,,,,,,-0.1(13),,,,,53.0,,,1.0,7.3,,9.2,13.5,,908.9(31),,0.0,29/15.0(27),0.0,286.0,7.0,,,
1928-4,3195,,,,,,,,,,5.6,21.2(04),10.3,0.0,,,,,,,0.2(23),,,,,77.1,,,0.0,9.5,,10.7,15.8,,,,,,,,,,,
1928-5,3195,,,,,,,,,,8.2,27.7(27),14.2,0.0,,,,,,,4.2(23),,,,,51.7,,,0.0,13.5,,13.6,19.0,,,,,,,,,,,
1928-6,3195,,,,,,10.8,,,,14.7,32.5(22),18.8,8.0,,,,,72.0,,9.2(11),,,,804.0,11.7,,,0.0,18.1,,20.9,27.0,,,,,,,,,,,
1928-7,3195,,,,,,,,,,19.0,35.3(03),21.3,28.0,,,,,,,15.7(06),,,,,7.7,,,0.0,29.1,,25.4,31.6,,,,,,,,,,,
1928-8,3195,,,,,,,,,,17.4,35.5(10),22.1,17.0,,,,,,,13.2(30),,,,,0.0,,,0.0,23.7,,23.9,30.2,,,,,,,,,,,
1928-9,3195,,,,,,,,,,14.2,31.5(05),17.6,1.0,,,,,,,9.6(24),,,,,97.9,,,0.0,17.8,,19.5,24.7,,,,,,,,,,,
1928-10,3195,,5.0,,,,,,,,9.1,21.7(08),12.8,0.0,,5.0,,21.0,,,4.6(30),,,,,17.2,,,0.0,13.5,,13.7,18.2,,,,,,,,,,,
1928-11,3195,17.1(06),6.0,,0.0,3.0,5.6,955.9(22),,942.9,3.8,16.9(26),7.4,0.0,,8.0,2.0,16.0,56.0,2.0,-1.0(11),84.0,0.0,,271.0,29.1,4.0,0.0,2.0,8.9,0.0,8.2,12.5,,921.5(07),2.0,0.0,36/10.0(29),0.0,210.0,4.0,,,
1928-12,3195,15.2(31),4.0,,0.0,6.0,5.6,958.1(26),1024.2,943.0,0.5,13.9(01),5.0,0.0,,17.0,1.0,10.0,60.0,8.0,-2.4(11),,0.0,,,37.1,7.0,0.0,14.0,3.8,1.0,4.7,8.7,,917.1(31),5.0,,,,,4.0,,,
1928-13,3195,,,,,,,,,,8.4,35.5(10/ago),22.1,54.0,,,,,,,-3.2(08/feb),,,,,429.9,,,39.0,1.6,,13.5,18.6,,,,,,,,,,,
1929-1,3195,4.3(13),,,1.0,2.0,4.8,957.0(09),1023.7,944.6,-0.8,13.4(29),4.6,0.0,,,0.0,,49.0,4.0,-5.0(05),,0.0,,204.0,6.4,8.0,0.0,19.0,2.7,0.0,3.1,7.0,,921.9(01),2.0,0.0,36/6.9(01),0.0,150.0,3.0,,,
1929-2,3195,21.6(03),12.0,,0.0,1.0,,949.5(06),1015.4,938.5,2.8,15.1(02),8.2,0.0,,1.0,2.0,14.0,,11.0,-1.6(06),,0.0,,298.0,63.6,13.0,0.0,4.0,6.9,0.0,6.8,10.8,,924.7(13),9.0,0.0,36/11.9(28),0.0,258.0,7.0,,,
1929-3,3195,20.8(08),10.0,65.0,0.0,0.0,6.9,950.5(20),1020.4,942.7,5.0,22.3(31),7.0,0.0,,9.0,1.0,12.0,57.0,6.0,-1.6(02),81.0,0.0,,627.0,36.3,14.0,0.0,2.0,7.9,1.0,10.0,14.9,,930.5(04),4.0,0.0,36/11.4(01),0.0,257.0,5.0,,,
1929-4,3195,12.4(26),,,0.0,2.0,8.5,948.6(18),,936.2,7.0,24.3(01),11.8,0.0,,,1.0,,64.0,8.0,-0.3(04),,0.0,,845.0,27.5,11.0,0.0,1.0,11.1,0.0,13.2,19.3,,925.1(29),5.0,0.0,27/8.1(11),0.0,354.0,7.0,,,
1929-5,3195,15.1(23),7.0,61.0,1.0,0.0,9.3,947.3(04),1015.5,939.2,8.9,26.3(17),12.8,0.0,,7.0,1.0,17.0,64.0,8.0,4.0(10),106.0,0.0,,773.0,38.3,11.0,1.0,0.0,13.1,0.0,14.5,20.0,,932.2(24),6.0,0.0,23/7.5(03),0.0,236.0,5.0,,,
1929-6,3195,10.6(11),6.0,51.0,0.0,0.0,10.4,949.0(13),1016.1,941.5,15.0,31.5(24),19.2,4.0,,10.0,1.0,14.0,69.0,6.0,10.7(13),130.0,0.0,,775.0,31.4,8.0,5.0,0.0,16.9,0.0,20.7,26.3,,933.1(25),6.0,0.0,23/10.0(09),0.0,216.0,5.0,,,
1929-7,3195,5.9(03),3.0,45.0,0.0,1.0,11.3,948.6(11),1016.4,942.3,17.7,34.9(14),22.0,18.0,,20.0,0.0,8.0,77.0,5.0,10.8(04),136.0,0.0,,1574.0,15.1,7.0,5.0,0.0,19.3,0.0,23.7,29.8,,933.8(02),5.0,0.0,14/12.5(19),0.0,229.0,4.0,,,
1929-8,3195,1.5(03),1.0,43.0,0.0,0.0,11.3,947.8(22),1015.2,941.2,17.0,33.3(24),20.5,13.0,,20.0,0.0,10.0,82.0,1.0,9.2(09),125.0,0.0,,1725.0,1.5,4.0,0.0,0.0,22.1,0.0,23.4,29.6,,933.3(06),1.0,0.0,05/8.1(02),0.0,258.0,5.0,,,
1929-9,3195,18.2(03),7.0,67.0,0.0,1.0,7.3,951.9(26),1018.3,942.6,13.6,29.0(03),18.0,0.0,,10.0,2.0,13.0,58.0,11.0,9.2(24),147.0,0.0,,739.0,45.8,13.0,7.0,0.0,18.9,0.0,18.8,23.9,,935.8(17),8.0,0.0,16/10.0(03),0.0,206.0,4.0,,,
1929-10,3195,15.5(21),6.0,68.0,0.0,0.0,7.0,954.2(11),1017.2,940.8,8.7,25.4(14),13.6,0.0,,12.0,1.0,13.0,63.0,5.0,4.2(27),109.0,0.0,,649.0,31.0,8.0,0.0,0.0,12.8,0.0,13.8,18.9,,919.9(21),4.0,0.0,05/10.0(22),0.0,198.0,4.0,,,
1929-11,3195,7.5(20),12.0,80.0,0.0,2.0,4.0,953.4(11),1019.0,940.9,4.8,17.7(15),9.9,0.0,,3.0,0.0,14.0,39.0,11.0,-0.6(02),90.0,0.0,,308.0,35.9,17.0,0.0,1.0,8.9,0.0,8.4,12.0,,928.1(21),9.0,,,,,4.0,,,
1929-12,3195,15.3(21),10.0,87.0,0.0,11.0,4.5,959.7(13),1024.1,945.0,3.3,15.1(15),8.3,0.0,,9.0,1.0,11.0,48.0,7.0,-2.3(20),89.0,0.0,,206.0,38.6,12.0,0.0,3.0,0.5,0.0,6.8,10.3,,922.1(21),6.0,,,,,2.0,,,
1929-13,3195,21.6(03/feb),,,2.0,20.0,,959.7(13/dic),,941.3,8.6,34.9(14/jul),22.0,35.0,,,10.0,,,83.0,-5.0(05/ene),,0.0,,8723.0,371.4,126.0,18.0,30.0,0.5,1.0,13.6,18.6,,919.9(21/oct),65.0,,,,,5.0,,,
1930-1,3195,16.2(24),13.0,,0.0,3.0,3.9,954.9(18),1019.1,940.1,2.7,14.9(17),7.1,0.0,,6.0,2.0,12.0,40.0,15.0,-2.6(10),,0.0,,230.0,58.3,16.0,0.0,4.0,2.3,1.0,6.0,9.1,,915.0(26),9.0,,,,,5.0,,,
1930-2,3195,10.0(08),8.0,73.0,2.0,1.0,6.1,949.4(14),1018.0,938.4,-0.1,14.5(03),5.0,0.0,,6.0,1.0,14.0,57.0,4.0,-4.5(19),59.0,0.0,,296.0,19.8,4.0,0.0,18.0,3.3,2.0,3.9,7.8,,919.7(01),4.0,,,,,4.0,,,
1930-3,3195,9.7(17),9.0,63.0,0.0,0.0,6.8,953.9(05),1016.1,938.5,5.0,22.2(31),9.1,0.0,,7.0,0.0,13.0,56.0,10.0,0.2(03),79.0,0.0,,652.0,32.6,12.0,0.0,0.0,7.3,1.0,10.2,15.3,,926.5(17),8.0,0.0,25/8.9(12),0.0,282.0,5.0,,,
1930-4,3195,17.0(22),13.0,65.0,1.0,0.0,6.2,944.5(07),1010.2,933.0,4.8,23.5(01),9.4,0.0,,4.0,3.0,13.0,47.0,13.0,-1.2(19),82.0,0.0,,604.0,77.7,16.0,2.0,1.0,9.5,0.0,9.7,14.5,,922.3(28),12.0,0.0,02/10.0(07),0.0,372.0,10.0,,,
1930-5,3195,17.7(27),6.0,58.0,0.0,0.0,9.6,948.3(13),1016.5,940.6,10.4,28.1(14),14.8,0.0,,7.0,2.0,17.0,66.0,6.0,5.6(09),111.0,0.0,,933.0,44.3,11.0,1.0,0.0,11.5,0.0,16.0,21.5,,929.9(27),6.0,,,,,4.0,,,
1930-6,3195,28.4(04),8.0,66.0,1.0,1.0,8.9,945.3(14),1013.9,939.0,13.4,29.0(29),17.2,0.0,,4.0,3.0,17.0,59.0,13.0,8.9(03),147.0,0.0,,761.0,87.8,16.0,8.0,0.0,14.5,0.0,18.7,24.0,,926.5(04),12.0,,,,,6.0,,,
1930-7,3195,9.1(04),0.0,50.0,1.0,0.0,12.8,946.1(07),1014.1,939.8,15.3,34.0(28),19.5,6.0,,20.0,0.0,11.0,87.0,1.0,9.9(24),135.0,0.0,,1368.0,9.1,4.0,1.0,0.0,22.0,0.0,21.4,27.4,,932.1(23),1.0,,,,,11.0,,,
1930-8,3195,0.0(--),2.0,44.0,0.0,0.0,11.7,948.3(09),1016.5,942.4,17.5,34.2(17),21.6,15.0,,21.0,0.0,8.0,85.0,0.0,12.8(14),133.0,0.0,,1667.0,0.0,1.0,0.0,0.0,24.6,0.0,23.7,29.9,,936.1(12),0.0,3.0,18/18.6(26),0.0,,13.0,,,
1930-9,3195,0.0(--),3.0,50.0,0.0,0.0,9.9,950.1(22),1016.5,941.6,14.3,32.5(02),20.8,8.0,,13.0,0.0,14.0,79.0,0.0,7.3(29),121.0,0.0,,1205.0,0.0,1.0,0.0,0.0,20.1,0.0,20.4,26.4,,932.2(27),0.0,2.0,05/16.9(27),0.0,,14.0,,,
1930-10,3195,16.7(17),5.0,64.0,0.0,0.0,7.4,952.2(04),1018.9,942.9,10.8,30.0(03),18.2,1.0,,9.0,1.0,17.0,66.0,5.0,3.6(26),120.0,0.0,,727.0,33.3,11.0,1.0,0.0,14.8,0.0,16.0,21.2,,932.1(11),4.0,4.0,23/17.5(11),0.0,,12.0,,,
1930-11,3195,24.6(26),11.0,79.0,0.0,2.0,5.5,957.3(13),1021.5,943.4,5.6,18.7(03),10.2,0.0,,9.0,4.0,10.0,54.0,6.0,2.4(15),95.0,0.0,,,66.6,6.0,0.0,0.0,5.7,0.0,9.7,13.6,,918.9(27),6.0,4.0,34/20.8(04),0.0,,13.0,,,
1930-12,3195,9.8(01),11.0,82.0,0.0,2.0,4.0,950.9(18),1019.7,941.0,3.9,17.7(12),10.6,0.0,,9.0,0.0,11.0,42.0,9.0,-2.7(24),86.0,0.0,,324.0,31.6,12.0,0.0,5.0,5.8,0.0,7.2,10.4,,927.1(25),8.0,10.0,32/21.1(16),0.0,,16.0,,,
1930-13,3195,28.4(04/jun),89.0,,5.0,9.0,7.7,957.3(13/nov),1016.8,940.1,8.6,34.2(17/ago),21.6,30.0,,115.0,16.0,157.0,62.0,82.0,-4.5(19/feb),,0.0,,,461.1,110.0,13.0,28.0,2.3,4.0,13.6,18.4,,915.0(26/ene),70.0,,,,,9.0,,,
1931-1,3195,6.5(01),6.0,80.0,0.0,5.0,5.2,953.5(26),1021.5,942.2,1.3,15.0(19),8.4,0.0,0.0,11.0,0.0,14.0,54.0,3.0,-5.0(16),78.0,0.0,5.0,274.0,15.4,7.0,0.0,14.0,4.7,0.0,5.6,9.9,0.0,927.5(13),3.0,,,,,,,,
1931-2,3195,0.0(--),7.0,61.0,1.0,3.0,6.6,952.2(12),1019.7,941.2,1.5,17.3(11),6.2,0.0,0.0,6.0,0.0,15.0,61.0,0.0,-3.5(19),62.0,0.0,0.0,554.0,0.0,6.0,0.0,7.0,7.1,0.0,6.9,12.2,0.0,925.3(18),0.0,,,,,,,,
1931-3,3195,14.5(12),14.0,74.0,0.0,0.0,4.8,947.3(27),1011.8,934.6,6.3,22.5(29),8.8,0.0,0.0,1.0,3.0,16.0,40.0,15.0,2.7(22),97.0,0.0,0.0,548.0,76.5,19.0,0.0,0.0,11.0,0.0,11.0,15.7,0.0,916.2(07),13.0,,,,,,,,
1931-4,3195,8.2(01),,55.0,0.0,0.0,8.3,947.1(28),1014.1,937.5,6.3,23.7(16),9.8,0.0,0.0,,0.0,,62.0,3.0,1.2(22),83.0,0.0,0.0,1084.0,10.6,7.0,0.0,0.0,13.6,0.0,12.8,19.1,0.0,928.2(18),2.0,,,,,,,,
1931-5,3195,7.6(29),7.0,55.0,0.0,0.0,9.6,948.2(08),1013.7,938.0,9.6,29.3(14),14.4,0.0,0.0,6.0,0.0,18.0,66.0,8.0,4.2(05),103.0,0.0,0.0,1194.0,21.2,14.0,1.0,0.0,16.3,0.0,16.2,22.6,0.0,925.9(02),7.0,,,,,,,,
1931-6,3195,13.8(21),,48.0,0.0,0.0,11.0,948.6(12),1015.8,941.7,15.1,38.1(11),21.1,14.0,0.0,,1.0,,73.0,6.0,10.8(01),130.0,0.0,0.0,1575.0,35.8,10.0,3.0,0.0,17.6,0.0,22.3,29.5,0.0,934.1(19),5.0,,,,,,,,
1931-7,3195,2.0(23),1.0,40.0,0.0,0.0,13.0,947.9(17),1013.5,939.9,16.3,37.1(19),20.4,24.0,0.0,20.0,0.0,10.0,88.0,1.0,11.4(21),123.0,0.0,0.0,2171.0,2.0,2.0,2.0,0.0,25.6,0.0,24.2,31.9,0.0,932.5(31),1.0,,,,,,,,
1931-8,3195,4.3(24),1.0,46.0,0.0,0.0,11.8,951.3(11),1013.8,939.8,15.1,34.3(18),18.6,18.0,0.0,21.0,0.0,9.0,86.0,2.0,11.4(10),129.0,0.0,0.0,1900.0,8.5,2.0,0.0,0.0,23.0,0.0,22.7,30.3,0.0,930.7(24),2.0,,,,,,,,
1931-9,3195,0.5(07),5.0,49.0,0.0,0.0,9.1,947.5(12),1016.4,941.1,11.9,32.5(02),16.0,2.0,0.0,13.0,0.0,12.0,72.0,2.0,8.2(13),107.0,0.0,0.0,1514.0,1.0,5.0,0.0,0.0,22.0,0.0,18.9,25.8,0.0,933.5(10),0.0,,,,,,,,
1931-10,3195,55.8(24),6.0,65.0,0.0,1.0,6.9,951.9(03),1018.7,941.6,9.0,29.8(04),15.0,0.0,,12.0,2.0,13.0,62.0,6.0,-0.1(29),112.0,1.0,,869.0,85.8,8.0,0.0,2.0,10.0,0.0,15.0,20.9,,909.4(25),6.0,,,,,,,,
1931-11,3195,21.4(05),8.0,79.0,0.0,4.0,,,,,4.7,17.9(01),9.0,0.0,3.0,5.0,2.0,16.0,,9.0,0.8(17),93.0,0.0,7.0,385.0,47.4,13.0,0.0,0.0,10.0,0.0,9.1,13.4,0.0,,7.0,,,,,,,,
1931-12,3195,1.4(07),3.0,70.0,0.0,2.0,6.7,959.1(24),1026.3,946.2,-0.3,15.6(05),4.2,0.0,1.0,15.0,0.0,13.0,72.0,2.0,-4.0(22),60.0,0.0,1.0,358.0,2.2,1.0,0.0,17.0,4.9,2.0,4.4,9.1,0.0,925.9(30),1.0,,,,,,,,
1931-13,3195,55.8(24/oct),,60.0,1.0,15.0,,,,,8.1,38.1(11/jun),21.1,58.0,,,8.0,,,57.0,-5.0(16/ene),98.0,1.0,,12426.0,306.4,94.0,6.0,40.0,4.7,2.0,14.1,20.0,,,47.0,,,,,,,,
1932-1,3195,8.0(11),14.0,78.0,0.0,5.0,4.0,958.6(27),1030.0,949.8,0.5,13.0(15),4.7,0.0,2.0,7.0,0.0,10.0,42.0,5.0,-5.0(02),70.0,0.0,8.0,296.0,21.7,5.0,0.0,14.0,4.4,1.0,4.7,8.8,0.0,925.9(11),4.0,,,,,,,,
1932-2,3195,14.4(12),9.0,64.0,0.0,1.0,6.3,953.5(01),1019.4,940.0,-0.4,13.9(06),6.0,0.0,0.0,11.0,1.0,9.0,59.0,5.0,-4.0(16),55.0,0.0,2.0,295.0,32.5,5.0,0.0,19.0,6.5,3.0,4.6,9.6,0.0,921.8(29),5.0,,,,,,,,
1932-3,3195,9.7(13),14.0,65.0,0.0,0.0,5.9,949.5(08),1014.0,936.5,4.3,19.9(23),8.4,0.0,0.0,7.0,0.0,9.0,48.0,10.0,-0.6(07),78.0,0.0,0.0,795.0,47.2,14.0,0.0,3.0,8.5,0.0,9.6,14.8,0.0,924.2(01),9.0,,,,,,,,
1932-4,3195,7.5(04),10.0,61.0,0.0,0.0,7.9,954.9(13),1015.2,937.8,4.7,21.5(10),10.4,0.0,4.0,8.0,0.0,12.0,59.0,9.0,0.6(06),79.0,0.0,0.0,1043.0,26.6,17.0,0.0,0.0,9.0,0.0,10.7,16.6,0.0,922.3(04),4.0,,,,,,,,
1932-5,3195,5.8(13),8.0,54.0,0.0,0.0,10.2,948.6(22),1015.4,939.5,9.1,29.5(19),15.0,0.0,0.0,7.0,0.0,16.0,70.0,8.0,4.4(08),98.0,0.0,0.0,1340.0,15.5,12.0,1.0,0.0,13.3,0.0,15.5,21.8,0.0,924.7(06),5.0,,,,,,,,
1932-6,3195,16.8(14),6.0,55.0,0.0,0.0,9.4,947.1(22),1014.8,939.8,12.2,31.4(26),16.2,1.0,1.0,5.0,2.0,19.0,63.0,7.0,8.4(02),120.0,0.0,1.0,1413.0,42.4,10.0,3.0,0.0,16.1,0.0,18.6,24.8,0.0,932.3(01),5.0,,,,,,,,
1932-7,3195,0.0(--),2.0,48.0,0.0,0.0,11.5,946.2(09),1013.0,939.0,15.2,37.0(29),20.6,17.0,0.0,15.0,0.0,14.0,78.0,0.0,8.5(19),127.0,0.0,0.0,2046.0,0.0,0.0,0.0,0.0,22.3,0.0,22.4,29.6,0.0,931.9(15),0.0,,,,,,,,
