fecha,p_max,n_llu,n_tor,n_cub,hr,n_fog,inso,q_max,q_mar,q_med,ts_min,nt_30,n_des,n_nub,p_sol,ta_min,e,nv_1000,evap,nt_00,tm_max,q_min,nw_55,w_rec,w_med
1939-12-01,27.5,12.0,0.0,12.0,85.0,7.5,3.9,955.9,1019.6,940.3,5.0,0.0,3.0,14.0,42.0,-1.6,75.0,1.2272727272727273,884.8090717299579,5.0,8.1,925.8,2.390088945362135,206.3659180977543,8.571583514099784
1940-01-01,33.9,12.0,0.0,18.0,86.0,7.5,3.5,948.5,1016.8,937.3,10.0,0.0,1.0,12.0,35.0,-7.6,75.0,2.5,884.8090717299579,5.0,6.6,918.3,2.390088945362135,206.3659180977543,11.0
1940-02-01,16.0,15.0,0.0,17.0,79.0,7.5,4.3,949.3,1017.7,939.4,8.0,0.0,0.0,12.0,40.0,-2.5,88.0,2.5,884.8090717299579,3.0,12.0,919.1,2.390088945362135,206.3659180977543,9.0
1940-03-01,6.8,10.0,0.0,12.0,69.0,2.0,7.1,951.3,1017.3,940.1,11.7,0.0,2.0,17.0,59.0,1.2,98.0,1.0,884.8090717299579,0.0,16.4,919.9,2.390088945362135,206.3659180977543,9.0
1940-04-01,8.0,12.0,0.0,9.0,60.0,1.0,8.5,949.5,1016.6,939.7,13.0,0.0,5.0,16.0,64.0,2.2,92.0,1.0,555.0,0.0,18.4,926.7,2.390088945362135,273.0,9.0
1940-05-01,6.2,9.0,2.0,10.0,60.0,0.0,9.6,948.2,1013.6,937.8,14.4,0.0,4.0,17.0,66.0,4.0,111.0,0.0,884.8090717299579,0.0,21.5,922.3,2.390088945362135,206.3659180977543,10.0
1940-06-01,13.5,16.0,5.0,7.0,60.0,0.0,8.9,946.9,1014.1,939.1,18.0,6.0,6.0,17.0,59.0,8.3,133.0,0.0,717.0,0.0,25.2,920.9,2.390088945362135,206.3659180977543,7.0
1940-07-01,25.7,2.0,2.0,6.687563195146613,47.0,0.0,12.4,947.7,1014.8,941.0,21.5,15.0,8.630940343781598,14.995955510616785,84.0,11.6,142.0,0.0,1290.0,0.0,31.2,932.2,2.390088945362135,202.0,12.0
1940-08-01,14.8,5.0,3.0,2.0,47.0,0.0,10.8,950.2,1016.8,942.9,22.7,15.0,18.0,11.0,78.0,13.6,144.0,0.0,1144.0,0.0,30.8,935.4,2.390088945362135,206.3659180977543,10.0
1940-09-01,13.0,3.0,2.0,2.0,58.0,0.0,9.5,949.8,1017.6,942.3,16.9,2.0,8.0,20.0,76.0,6.5,129.0,0.0,744.0,0.0,25.2,932.2,2.390088945362135,206.3659180977543,9.0
1940-10-01,23.5,18.0,2.0,10.0,78.0,4.0,5.5,951.8,1013.2,936.3,13.0,0.0,3.0,18.0,49.0,4.6,110.0,2.5,358.0,0.0,15.8,921.7,2.390088945362135,206.3659180977543,6.0
1940-11-01,27.0,12.0,0.0,10.0,82.0,6.0,7.694907908992415,954.9,1021.7,943.0,11.0,0.0,8.0,12.0,61.302275189599136,-0.4,89.0,2.5,257.0,2.0,11.3,921.8,2.390088945362135,206.3659180977543,8.0
1940-12-01,5.5,6.0,0.0,2.0,76.0,4.0,7.694907908992415,955.7,1026.8,946.5,7.0,0.0,14.0,15.0,61.302275189599136,-5.6,63.0,2.5,267.0,5.0,8.0,934.2,2.390088945362135,206.3659180977543,7.0
1941-01-01,28.5,14.0,0.0,20.0,86.0,6.0,7.694907908992415,948.3,1012.5,933.65,10.6,0.0,2.0,9.0,61.302275189599136,-7.6,71.0,2.5,884.8090717299579,5.0,6.1,910.6,2.390088945362135,297.5,14.5
1941-02-01,13.0,15.0,0.0,7.0,79.0,7.5,5.1,949.8,1014.2,935.8,9.5,0.0,2.0,19.0,48.0,-2.5,81.0,2.5,884.8090717299579,3.0,10.4,909.9999999999999,2.390088945362135,206.3659180977543,14.5
1941-03-01,11.0,12.0,0.0,6.687563195146613,74.0,4.0,7.694907908992415,950.5898941289702,1015.7,937.9,9.0,0.0,8.630940343781598,14.995955510616785,61.302275189599136,0.6,87.0,1.0,884.8090717299579,0.0,13.7,927.9304138594803,2.390088945362135,246.0,14.5
1941-04-01,17.6,12.0,1.0,10.0,68.0,2.0,7.694907908992415,946.2,1012.6,935.5,11.5,0.0,6.0,14.0,61.302275189599136,2.5,91.0,1.0,605.0,0.0,16.1,925.1,2.390088945362135,206.3659180977543,13.0
1941-05-01,15.1,12.0,0.0,8.0,66.0,0.0,7.694907908992415,949.7,1014.7,938.1,12.0,0.0,3.0,20.0,61.302275189599136,3.0,104.0,0.0,631.0,0.0,18.3,927.9,2.390088945362135,254.0,14.0
1941-06-01,12.0,10.0,2.0,4.0,56.0,0.0,7.694907908992415,949.1,1016.2,941.4,20.0,8.0,10.0,16.0,61.302275189599136,7.6,136.0,0.0,1040.0,0.0,26.0,928.2,2.390088945362135,206.3659180977543,12.0
1941-07-01,3.0,9.0,1.0,3.0,54.0,1.0,11.0,947.3,1015.1,941.1,22.6,15.0,11.0,17.0,75.0,9.2,157.0,0.0,1168.0,0.0,29.2,932.5,2.390088945362135,206.3659180977543,11.0
1941-08-01,9.6,3.0,0.0,2.0,53.0,0.0,7.694907908992415,947.0,1015.3,941.2,23.4,11.0,19.0,10.0,61.302275189599136,10.0,148.0,0.0,884.8090717299579,0.0,28.4,930.1,2.390088945362135,221.0,7.0
1941-09-01,4.9,5.0,1.0,3.0,61.0,0.0,8.1,947.4,1017.4,942.4,19.0,4.0,12.0,15.0,65.0,7.0,144.0,0.0,884.8090717299579,0.0,25.4,931.1,2.390088945362135,268.0,12.0
1941-10-01,2.6,1.0,0.0,1.0,66.0,0.0,8.9,949.7,1020.3,943.7,13.2,0.0,19.0,11.0,80.0,0.0,115.0,0.0,884.8090717299579,1.0,20.3,932.2,2.390088945362135,206.3659180977543,7.0
1941-11-01,23.6,15.0,0.0,6.687563195146613,83.0,6.0,4.6,949.9,1017.1,939.0,10.6,0.0,8.630940343781598,14.995955510616785,45.0,-2.0,89.0,2.0,235.0,5.0,11.2,915.3,2.390088945362135,235.0,8.0
1941-12-01,5.5,1.0,0.0,0.0,78.0,5.0,6.8,955.4,1027.5,947.65,4.0,0.0,21.0,10.0,72.0,-5.0,66.0,2.0,884.8090717299579,5.0,8.5,933.3,2.390088945362135,213.0,9.0
1942-01-01,8.7,3.0,0.0,3.0,76.0,2.0,6.2,953.5,1021.6,941.9,9.0,0.0,11.0,17.0,64.0,-5.2,67.0,0.0,363.0,5.0,8.5,925.5,2.390088945362135,284.0,14.5
1942-02-01,13.5,5.0,0.0,5.0,69.0,0.0,7.2,947.3,1015.0,935.8,4.0,0.0,11.0,12.0,67.0,-5.6,59.0,0.0,884.8090717299579,5.0,9.7,916.3,2.390088945362135,217.0,13.0
1942-03-01,19.4,20.0,1.0,16.0,78.0,6.0,3.4,946.9,1014.6,937.1,10.4,0.0,0.0,15.0,28.0,2.0,97.0,2.5,420.0,0.0,13.9,924.6,2.390088945362135,222.0,14.0
1942-04-01,26.0,19.0,2.0,14.0,71.0,3.0,6.0,947.5,1012.6,935.8,12.4,0.0,2.0,14.0,45.0,3.6,100.0,2.5,603.0,0.0,16.9,920.3,2.390088945362135,231.0,14.5
1942-05-01,7.0,7.0,2.0,5.0,57.0,0.0,10.3,948.9,1016.9,941.1,17.5,1.0,9.0,17.0,71.0,4.4,107.0,0.0,1055.0,0.0,22.0,929.4,2.390088945362135,247.0,14.0
1942-06-01,16.2,6.0,5.0,1.0,47.0,0.0,12.1,948.2,1015.3,940.7,19.6,10.0,14.0,15.0,81.0,7.6,117.0,0.0,1435.0,0.0,27.4,933.3,2.390088945362135,270.0,10.0
1942-07-01,0.4,1.0,1.0,0.0,37.0,0.0,12.2,949.0,1015.5,941.7,21.0,15.0,24.0,5.0,83.0,11.6,110.0,1.2272727272727273,1981.0,0.0,30.9,932.9,2.390088945362135,243.0,12.0
1942-08-01,18.4,3.0,5.0,3.0,42.0,1.0,10.7,946.6,1014.4,940.4,20.4,15.0,15.0,10.0,78.0,12.2,121.0,0.0,1632.0,0.0,29.6,934.9,2.390088945362135,247.0,9.0
1942-09-01,17.3,12.0,2.0,6.0,58.0,1.0,8.2,949.7,1015.9,940.7,18.6,2.0,9.0,14.0,65.0,6.0,128.0,0.0,933.0,0.0,24.1,925.9,2.390088945362135,234.0,12.0
1942-10-01,37.5,14.0,3.0,8.0,72.0,2.0,6.0,952.7,1018.0,941.5,15.2,0.0,10.0,13.0,54.0,3.0,123.0,0.0,498.0,0.0,19.3,921.8,2.390088945362135,204.0,8.0
1942-11-01,15.4,7.0,0.0,7.0,76.0,3.0,5.2,945.7,1019.1,940.8,11.0,0.0,11.0,12.0,53.0,-2.0,90.0,2.0,306.0,3.0,12.2,931.3,2.390088945362135,240.0,9.0
1942-12-01,12.5,11.0,2.0,7.0,85.0,7.5,4.0,955.8,1022.8,943.4,8.2,0.0,8.0,15.0,43.0,-3.2,79.0,2.5,142.0,5.0,8.8,931.1,2.390088945362135,161.0,7.0
1943-01-01,4.4,15.0,0.0,12.0,83.0,7.5,3.6,953.5,1020.8,941.8,7.8,0.0,7.0,12.0,37.0,-2.3,80.0,2.5,189.0,5.0,9.4,927.7,2.390088945362135,206.3659180977543,10.0
1943-02-01,12.6,5.0,0.0,1.0,63.0,7.5,6.2,954.6,1027.5,947.65,8.8,0.0,9.0,17.0,58.0,-2.6,63.0,1.0,884.8090717299579,5.0,11.3,938.6,2.390088945362135,206.3659180977543,14.5
1943-03-01,10.2,13.0,1.0,7.0,65.0,7.5,5.4,956.4,1016.5,938.6,8.0,0.0,6.0,18.0,45.0,1.0,77.0,2.5,884.8090717299579,0.0,13.9,923.8,2.390088945362135,206.3659180977543,13.0
1943-04-01,37.5,10.0,1.0,9.0,62.0,4.0,7.2,950.5898941289702,1017.3861671469741,940.8134705332086,13.0,0.0,5.0,16.0,54.0,3.1,101.0,1.0,580.0,0.0,19.8,927.9304138594803,2.390088945362135,206.3659180977543,10.0
1943-05-01,6.5,4.0,0.0,6.0,54.0,6.0,10.4,951.1,1018.1,942.5,18.6,4.0,12.0,13.0,72.0,3.5,112.0,2.5,1059.0,0.0,24.0,930.9,2.390088945362135,206.3659180977543,8.0
1943-06-01,27.0,3.0,2.0,1.0,41.0,1.0,11.9,949.1,1017.7,943.5,21.0,15.0,15.0,14.0,79.0,10.5,118.0,0.0,1147.0,0.0,29.8,935.9,2.390088945362135,206.3659180977543,8.0
1943-07-01,11.2,8.0,1.0,2.0,54.0,0.0,10.4,947.9,1014.6,940.4,20.8,10.0,13.0,16.0,70.0,11.7,145.0,0.0,884.8090717299579,0.0,28.0,931.0,2.390088945362135,206.3659180977543,10.0
1943-08-01,5.5,1.0,1.0,2.0,44.0,2.0,11.9,949.7,1015.0,941.3,22.5,15.0,20.0,9.0,86.0,13.4,134.0,0.0,1417.0,0.0,31.2,933.0,2.390088945362135,206.3659180977543,7.0
1943-09-01,10.0,13.0,3.0,8.0,66.0,0.0,7.2,948.2,1015.1,939.8,20.0,7.0,4.0,18.0,57.0,6.0,138.0,0.0,1011.0,0.0,23.7,929.1,2.390088945362135,206.3659180977543,11.0
1943-10-01,21.3,12.0,0.0,12.0,58.32139201637666,2.0,5.6,947.4,1016.6,939.8,13.4,0.0,4.0,15.0,50.0,3.0,96.80334316617503,1.0,258.0,0.0,17.6,929.7,2.390088945362135,201.0,9.0
1943-11-01,4.0,3.0,0.0,5.0,74.0,4.0,6.0,950.3,1020.6,941.9,9.4,0.0,4.0,21.0,60.0,-3.0,79.0,1.0,493.0,5.0,11.9,930.3,2.390088945362135,206.3659180977543,14.0
1943-12-01,8.9,12.0,0.0,10.0,79.0,7.5,3.7,949.3,1019.5,940.3,8.6,0.0,6.0,15.0,39.0,-1.6,74.0,2.5,374.0,5.0,9.0,925.7,2.390088945362135,206.3659180977543,12.0
1944-01-01,0.0,1.0,0.0,6.687563195146613,71.0,7.5,7.8,958.5,1027.5,947.65,6.0,0.0,8.630940343781598,14.995955510616785,80.0,-4.0,63.0,2.0,491.0,5.0,10.7,943.9,2.390088945362135,206.3659180977543,4.0
1944-02-01,1.5,2.0,0.0,5.0,63.0,7.5,6.9,954.2,1018.0,938.7,3.8,0.0,9.0,15.0,66.0,-7.2,53.0,2.5,634.0,5.0,9.7,911.0,2.390088945362135,251.0,13.0
1944-03-01,1.4,7.0,0.0,3.0,54.0,6.0,7.9,948.3,1017.5,939.7,8.6,0.0,13.0,14.0,66.0,-2.8,68.0,2.0,1066.0,5.0,15.8,927.9,2.390088945362135,160.0,10.0
1944-04-01,28.0,13.0,0.0,13.0,63.0,7.5,7.3,948.7,1017.2,940.0,11.7,0.0,9.0,8.0,54.0,3.8,97.0,2.5,919.0,0.0,18.2,924.6,2.390088945362135,209.0,11.0
1944-05-01,8.9,10.0,3.0,7.0,58.0,7.5,8.1,953.1,1016.0,940.4,15.0,0.0,3.0,21.0,56.0,6.7,117.0,0.0,1100.0,0.0,22.4,929.5,2.390088945362135,178.0,11.0
1944-06-01,7.0,9.0,5.0,3.0,55.0,7.5,10.7,945.5,1012.6,938.1,19.4,3.0,8.0,19.0,71.0,11.0,133.0,0.0,1322.0,0.0,26.8,927.3,2.390088945362135,205.0,11.0
1944-07-01,3.4,3.0,0.0,1.0,43.0,4.0,13.0,944.9,1013.4,939.6,20.0,15.0,23.0,7.0,88.0,11.4,127.0,0.0,1963.0,0.0,30.0,931.5,2.390088945362135,206.3659180977543,9.0
1944-08-01,6.7,7.0,5.0,3.0,49.0,5.0,10.9,946.2,1012.8,939.3,21.5,15.0,17.0,11.0,79.0,11.2,146.0,0.0,1774.0,0.0,30.0,931.0,2.390088945362135,257.0,8.0
1944-09-01,37.5,10.0,3.0,6.0,65.0,6.0,8.1,948.5,1017.6,942.3,19.0,1.0,6.0,18.0,65.0,7.6,146.0,0.0,910.0,0.0,24.3,934.6,2.390088945362135,230.0,8.0
1944-10-01,37.5,8.0,0.0,5.0,66.0,2.0,6.7,944.2,1015.5,938.3,11.6,0.0,4.0,22.0,61.0,1.8,91.0,1.0,318.0,0.0,15.9,928.3,2.390088945362135,254.0,11.0
1944-11-01,10.4,8.0,0.0,8.0,81.0,7.5,5.9,953.7,1021.0,942.5,9.2,0.0,12.0,10.0,59.0,0.2,88.0,2.5,83.0,0.0,11.7,927.7,2.390088945362135,219.0,8.0
1944-12-01,18.3,7.0,0.0,6.0,77.0,7.5,6.1,949.0,1020.8,941.2,8.4,0.0,13.0,12.0,65.0,-4.4,69.0,1.0,353.0,5.0,8.4,926.9,2.390088945362135,285.0,14.5
1945-01-01,8.6,9.0,1.0,9.0,78.0,7.5,5.6,951.0,1017.7,937.7,4.0,0.0,7.0,15.0,57.0,-10.1,57.0,1.0,884.8090717299579,5.0,5.6,922.1,2.390088945362135,296.0,14.5
1945-02-01,0.4,3.0,0.0,2.0,74.0,7.5,7.8,957.1,1027.5,947.65,4.8,0.0,12.0,13.0,72.0,-0.8,77.0,2.5,435.0,2.0,13.1,942.5,2.390088945362135,144.0,5.0
1945-03-01,12.7,5.0,0.0,4.0,56.0,7.0,7.9,953.4,1024.7,946.8,7.8,0.0,16.0,11.0,66.0,0.4,76.0,1.0,1081.0,0.0,17.6,927.4,3.0,209.0,10.0
1945-04-01,0.5,7.0,2.0,5.0,53.0,7.0,9.1,947.5,1016.9,941.0,14.7,1.0,6.0,19.0,68.0,4.7,102.0,0.0,1440.0,0.0,23.1,932.6,7.5,289.0,14.5
1945-05-01,8.9,12.0,0.0,5.0,52.0,7.5,10.6,945.8,1012.7,937.4,15.2,2.0,4.0,22.0,73.0,1.0,107.0,0.0,1146.0,0.0,23.6,928.7,2.390088945362135,293.0,14.5
1945-06-01,11.0,9.0,5.0,4.0,56.0,7.0,11.0,947.9,1015.0,940.8,21.0,13.0,7.0,19.0,73.0,9.8,156.0,0.0,1215.0,0.0,28.6,933.9,2.390088945362135,286.0,14.5
1945-07-01,0.4,2.0,0.0,0.0,45.0,0.0,12.4,948.3,1013.0,939.6,22.2,15.0,17.0,13.0,84.0,12.2,149.0,0.0,1600.0,0.0,31.9,930.6,2.390088945362135,253.0,13.0
1945-08-01,3.0,5.0,1.0,1.0,48.0,7.0,11.9,945.0,1011.3,937.5,21.8,15.0,9.0,21.0,86.0,11.0,138.0,0.0,1617.0,0.0,29.3,929.3,5.0,297.5,14.5
1945-09-01,1.0,3.0,0.0,0.0,40.0,3.0,9.4,949.4,1016.8,942.5,20.8,15.0,14.0,16.0,75.0,7.0,114.0,0.0,1165.0,0.0,29.6,936.7,0.0,260.0,12.0
1945-10-01,7.8,8.0,0.0,6.0,57.0,3.0,7.4,951.0,1018.2,942.0,14.6,0.0,9.0,16.0,66.0,3.3,102.0,1.0,1277.0,0.0,21.4,920.3,2.390088945362135,241.0,11.0
1945-11-01,20.8,16.0,1.0,10.0,78.0,7.5,4.7,948.1,1015.6,938.0,12.4,0.0,6.0,14.0,47.0,0.4,99.0,2.5,377.0,0.0,13.8,928.9,2.0,200.0,10.0
1945-12-01,28.0,11.0,0.0,8.0,77.0,7.5,4.7,951.7,1017.9,939.6,9.8,0.0,9.0,14.0,51.0,-1.8,78.0,2.5,343.0,5.0,10.1,909.9999999999999,7.5,261.0,13.0
1946-01-01,6.5,6.0,0.0,7.0,75.0,7.5,5.2,953.1,1023.3,943.2,6.4,0.0,7.0,17.0,53.0,-5.6,60.0,2.5,884.8090717299579,5.0,6.4,929.3,3.0,239.0,11.0
1946-02-01,13.1,4.0,1.0,4.0,64.0,7.5,7.6,956.1,1024.2,945.1,6.2,0.0,18.0,6.0,72.0,-1.0,65.0,2.5,372.0,4.0,12.4,918.2,4.0,202.0,7.0
1946-03-01,6.3,13.0,0.0,13.0,65.0,6.0,5.0,952.9,1014.2,936.3,10.6,0.0,2.0,16.0,42.0,-2.2,73.0,2.5,479.0,3.0,13.0,919.3,7.5,272.0,14.5
1946-04-01,21.6,24.0,2.0,18.0,71.0,5.0,4.5,948.6,1013.6,936.6,12.7,0.0,0.0,12.0,34.0,2.2,96.0,2.5,436.0,0.0,15.4,924.7,7.5,297.5,14.5
1946-05-01,21.6,18.0,2.0,19.0,67.0,7.5,6.3,941.7,1011.3,934.8,10.8,0.0,0.0,12.0,43.0,5.3,99.0,2.5,474.0,0.0,17.2,926.2,5.0,297.5,14.5
1946-06-01,3.0,6.0,1.0,1.0,46.0,0.0,11.7,949.7,1016.8,942.0,18.7,8.0,16.0,13.0,78.0,7.0,112.0,0.0,1155.0,0.0,26.5,933.4,7.5,278.0,13.0
1946-07-01,0.0,1.0,0.0,0.0,35.0,0.0,12.8,949.2,1015.1,941.4,21.3,15.0,24.0,6.0,87.0,11.0,106.0,0.0,1737.0,0.0,31.5,933.8,7.0,297.5,11.0
1946-08-01,0.1,3.0,0.0,0.0,37.0,1.0,11.6,946.3,1013.3,939.4,22.7,13.0,22.0,9.0,84.0,10.9,107.0,0.0,1554.0,0.0,30.0,932.2,3.0,282.0,11.0
1946-09-01,7.7,6.0,0.0,6.687563195146613,50.0,1.0,9.1,947.5,1016.7,941.8,17.7,3.0,8.630940343781598,14.995955510616785,73.0,8.4,118.0,0.0,892.0,0.0,25.9,934.1,2.0,263.0,7.0
1946-10-01,8.0,10.0,1.0,9.0,62.0,1.0,6.1,948.5,1014.9,938.7,15.6,0.0,4.0,18.0,54.0,6.0,106.0,0.0,722.0,0.0,20.0,928.6,2.0,202.0,6.0
1946-11-01,6.5,10.0,0.0,4.0,67.0,1.0,6.1,950.2,1016.6,938.5,11.6,0.0,11.0,15.0,60.0,-0.4,76.0,0.0,441.0,2.0,12.8,925.5,5.0,246.0,11.0
1946-12-01,9.0,6.0,0.0,6.0,70.0,7.5,5.2,952.9,1020.8,941.2,7.4,0.0,7.0,18.0,55.0,-6.5,60.0,2.5,401.0,5.0,8.3,929.0,7.5,265.0,11.0
1947-01-01,7.6,6.0,0.0,10.0,77.0,7.5,4.0,952.1,1018.7,939.2,8.5,0.0,7.0,14.0,41.0,-5.2,66.0,2.5,884.8090717299579,5.0,7.3,917.5,2.0,212.0,7.0
1947-02-01,20.3,23.0,0.0,19.0,80.0,7.5,2.7,940.9,1006.9,933.65,9.5,0.0,0.0,9.0,25.0,-1.9,78.0,2.5,281.0,4.0,9.0,914.5,7.5,297.5,14.5
1947-03-01,37.5,19.0,0.0,16.0,75.0,3.0,4.8,947.3,1012.6,935.2,12.0,0.0,0.0,15.0,40.0,0.4,92.0,2.0,536.0,0.0,13.7,917.7,7.5,297.5,14.5
1947-04-01,16.7,6.0,0.0,5.0,55.0,1.0,9.3,956.7,1021.7,945.0,15.7,0.0,13.0,12.0,70.0,1.0,91.0,0.0,1153.0,0.0,20.7,929.9,7.5,295.0,14.0
1947-05-01,35.9,10.0,2.0,12.0,58.0,0.0,8.1,944.7,1012.2,936.5,19.5,3.0,0.0,16.0,55.0,4.0,106.0,0.0,1222.0,0.0,21.3,921.0,7.0,297.5,13.0
1947-06-01,10.8,5.0,3.0,3.0,44.0,0.0,11.6,950.2,1014.5,940.3,20.2,15.0,13.0,14.0,77.0,10.2,119.0,0.0,1906.0,0.0,28.6,931.5,4.0,297.5,11.0
1947-07-01,37.5,6.0,5.0,3.0,40.0,0.0,11.9,946.3,1012.9,939.6,22.7,15.0,21.0,7.0,81.0,13.2,130.0,0.0,2103.0,0.0,31.5,933.3,7.0,263.0,8.0
1947-08-01,37.5,7.0,3.0,1.0,44.0,0.0,10.7,944.7,1013.4,939.5,22.7,12.0,13.0,17.0,77.0,13.6,126.0,0.0,1891.0,0.0,29.3,932.1,3.0,282.0,8.0
1947-09-01,12.1,12.0,3.0,5.0,60.0,0.0,7.5,953.0,1017.3,942.0,18.5,0.0,4.0,21.0,60.0,7.0,133.0,0.0,935.0,0.0,23.9,933.1,2.390088945362135,261.0,9.0
1947-10-01,37.5,9.0,2.0,8.0,73.0,3.0,7.1,949.3,1018.3,941.8,15.4,0.0,8.0,15.0,64.0,6.9,124.0,1.0,458.0,0.0,19.1,929.0,0.0,201.0,7.0
1947-11-01,16.5,3.0,0.0,3.0,68.0,1.0,7.4,956.1,1020.5,942.9,13.6,0.0,19.0,8.0,74.0,-1.2,91.0,1.0,509.0,2.0,16.0,911.3,2.390088945362135,173.0,9.0
1947-12-01,7.8,6.0,0.0,4.0,74.0,7.5,6.6,953.5,1021.8,942.1,7.6,0.0,20.0,7.0,71.0,-3.0,64.0,2.5,884.8090717299579,5.0,8.5,914.2,2.390088945362135,226.0,13.0
1948-01-01,19.3,16.0,1.0,12.0,79.0,7.5,4.1,955.5,1017.4,938.6,10.0,0.0,5.0,14.0,43.0,-2.6,78.0,2.5,355.0,4.0,9.4,914.2,2.390088945362135,297.5,14.5
1948-02-01,12.8,7.0,0.0,11.0,74.0,7.5,5.4,958.6,1021.5,942.9,8.5,0.0,9.0,9.0,50.0,-4.3,81.0,2.5,365.0,3.0,12.4,924.3,2.390088945362135,274.0,9.0
1948-03-01,11.5,8.0,0.0,6.0,59.0,0.0,7.1,959.8,1025.7,947.65,9.7,0.0,16.0,9.0,59.0,4.2,83.0,0.0,733.0,0.0,17.7,933.1,2.0,221.0,11.0
1948-04-01,33.1,9.0,2.0,8.0,62.0,1.0,7.9,947.7,1013.9,937.0,11.2,0.0,4.0,18.0,59.0,2.6,87.0,1.2272727272727273,724.0,0.0,17.0,925.8,7.5,297.5,14.5
1948-05-01,12.8,12.0,0.0,12.0,65.0,1.0,7.0,944.3,1013.1,937.0,13.7,0.0,1.0,18.0,48.0,3.7,111.0,0.0,650.0,0.0,19.4,929.8,5.0,264.0,14.5
1948-06-01,3.0,3.0,0.0,2.0,43.0,0.0,12.4,947.9,1015.6,941.2,19.9,9.0,13.0,15.0,83.0,10.7,112.0,0.0,1364.0,0.0,27.8,933.3,6.0,232.0,13.0
1948-07-01,2.3,1.0,1.0,2.0,34.0,0.0,13.2,948.1,1014.5,940.7,21.1,15.0,19.0,10.0,90.0,10.4,99.0,0.0,1748.0,0.0,30.4,933.5,4.0,228.0,9.0
1948-08-01,7.6,3.0,1.0,1.0,39.0,0.0,12.4,945.0,1014.0,940.2,22.0,15.0,19.0,11.0,90.0,12.7,116.0,0.0,1826.0,0.0,29.7,932.6,4.0,216.0,9.0
1948-09-01,6.1,4.0,1.0,3.0,48.0,1.0,9.6,950.1,1017.0,942.1,19.2,5.0,13.0,14.0,77.0,9.2,118.0,0.0,1245.0,0.0,26.5,931.7,2.390088945362135,173.0,5.0
1948-10-01,11.3,8.0,0.0,5.0,62.0,1.0,7.1,950.6,1017.8,941.3,15.2,0.0,8.0,18.0,63.0,2.6,103.0,2.0,786.0,0.0,19.4,933.4,7.0,206.3659180977543,10.0
1948-11-01,0.2,1.0,0.0,4.0,62.0,6.0,7.4,955.7,1025.7,947.4,12.3,0.0,13.0,13.0,74.0,2.4,81.0,0.0,534.0,0.0,15.6,940.3,0.0,147.0,5.0
1948-12-01,19.4,14.0,0.0,13.0,79.0,6.0,3.5,955.0,1022.8,943.8,8.7,0.0,5.0,13.0,37.0,0.5,82.0,2.5,367.0,0.0,10.0,922.5,3.0,210.0,11.0
1949-01-01,2.8,4.0,0.0,8.0,65.0,6.0,6.4,957.1,1025.7,946.3,6.9,0.0,13.0,10.0,66.0,-2.3,63.0,2.5,839.0,4.0,10.5,917.7,2.390088945362135,206.3659180977543,11.0
1949-02-01,4.3,4.0,0.0,6.0,57.0,2.0,7.4,957.4,1027.5,947.65,8.2,0.0,13.0,9.0,69.0,-3.0,62.0,2.0,599.0,5.0,13.3,937.8,3.0,208.0,10.0
1949-03-01,13.0,13.0,0.0,14.0,58.0,0.0,6.2,950.7,1017.5,939.6,9.5,0.0,11.0,6.0,52.0,-2.4,70.0,1.0,820.0,5.0,14.2,926.9,7.5,255.0,14.0
1949-04-01,7.3,9.0,0.0,9.0,46.0,0.0,8.2,951.3,1018.2,941.9,13.5,0.0,3.0,18.0,62.0,6.5,80.0,0.0,1026.0,0.0,21.6,930.6,7.5,287.0,14.5
1949-05-01,13.3,11.0,2.0,6.0,52.0,1.0,9.3,944.5,1012.4,936.7,16.8,0.0,6.0,19.0,64.0,4.5,94.0,2.5,926.0,0.0,21.3,927.7,7.0,297.5,12.0
1949-06-01,9.5,7.0,5.0,4.0,42.0,0.0,11.0,946.6,1015.2,940.8,20.4,12.0,8.0,18.0,73.0,9.5,109.0,0.0,1308.0,0.0,28.2,934.7,3.0,253.0,11.0
1949-07-01,18.8,4.0,5.0,1.0,34.0,0.0,11.8,948.3,1014.3,941.1,24.6,15.0,16.0,14.0,80.0,14.3,112.0,0.0,1813.0,0.0,32.6,935.5,2.0,216.0,10.0
1949-08-01,9.1,3.0,0.0,2.0,31.0,0.0,11.5,946.2,1014.4,941.2,23.2,15.0,19.0,10.0,83.0,15.2,104.0,0.0,2038.0,0.0,33.1,934.7,3.0,235.0,11.0
1949-09-01,29.2,13.0,4.0,11.0,64.0,1.0,6.4,948.1,1015.3,940.4,18.7,1.0,4.0,15.0,51.0,10.3,144.0,1.0,726.0,0.0,24.4,933.0,4.0,202.0,11.0
1949-10-01,2.5,5.0,1.0,2.0,63.0,3.0,8.1,952.2,1021.4,944.6,15.6,0.0,14.0,15.0,73.0,3.2,109.0,1.0,553.0,0.0,19.6,937.3,2.390088945362135,206.3659180977543,8.571583514099784
1949-11-01,37.5,12.0,0.0,9.0,66.0,1.0,5.1,949.9,1016.2,938.3,13.2,0.0,6.0,15.0,51.0,0.2,78.0,2.5,478.0,0.0,13.2,920.9,3.0,200.0,11.0
1949-12-01,11.9,6.0,0.0,16.0,79.0,7.5,3.6,952.7,1020.6,941.5,8.3,0.0,7.0,8.0,38.0,-2.4,78.0,2.5,232.0,5.0,8.7,924.6,6.0,194.0,12.0
